1.136000, 12.668979, 20.110335, 18.932920, 18.932920, 19.605063, 27.025880
1.141000, 12.769685, 20.161512, 18.999658, 18.999658, 19.605063, 27.121426
1.146000, 12.870644, 20.212239, 19.147104, 19.147104, 19.605063, 27.217214
1.150000, 12.951594, 20.252496, 19.350680, 19.350680, 19.605063, 27.294016
1.155000, 13.053007, 20.302409, 19.533865, 19.533865, 19.985596, 27.390233
1.160000, 13.154667, 20.351870, 19.645082, 19.645082, 19.985596, 27.486685
1.164000, 13.236173, 20.391111, 19.748142, 19.748142, 19.985596, 27.564015
1.169000, 13.338274, 20.439752, 19.843424, 19.843424, 19.985596, 27.660885
1.173000, 13.420130, 20.478337, 19.931487, 19.931487, 19.985596, 27.738547
1.178000, 13.522665, 20.526157, 20.012316, 20.012316, 20.284226, 27.835829
1.183000, 13.625438, 20.573519, 20.085785, 20.085785, 20.284226, 27.933337
1.187000, 13.707826, 20.611078, 20.152405, 20.152405, 20.284226, 28.011504
1.198000, 13.935161, 20.712847, 20.266677, 20.266677, 20.655783, 28.227191
1.204000, 14.059629, 20.767416, 20.314925, 20.314925, 20.655783, 28.345283
1.208000, 14.142789, 20.803425, 20.530628, 20.530628, 20.655783, 28.424182
1.213000, 14.246940, 20.848020, 20.830289, 20.830289, 20.655783, 28.522997
1.218000, 14.351313, 20.892149, 21.015004, 21.015004, 21.203570, 28.622022
1.222000, 14.434969, 20.927118, 21.187875, 21.187875, 21.203570, 28.701392
1.227000, 14.539735, 20.970409, 21.425046, 21.425046, 21.203570, 28.800791
1.232000, 14.644715, 21.013233, 21.569344, 21.569344, 21.203570, 28.900393
1.236000, 14.728853, 21.047156, 21.703107, 21.703107, 21.203570, 28.980220
1.241000, 14.834215, 21.089138, 21.884540, 21.884540, 21.203570, 29.080184
1.245000, 14.918655, 21.122385, 21.939969, 21.939969, 21.203570, 29.160297
1.250000, 15.024390, 21.163521, 22.043923, 22.043923, 21.675200, 29.260616
1.260000, 15.236472, 21.244380, 22.225344, 22.225344, 21.675200, 29.461832
1.266000, 15.364105, 21.291988, 22.417050, 22.417050, 21.675200, 29.582926
1.270000, 15.449352, 21.323349, 22.563882, 22.563882, 22.155344, 29.663805
1.275000, 15.556085, 21.362123, 22.763718, 22.763718, 22.155344, 29.765070
1.279000, 15.641610, 21.392800, 22.883904, 22.883904, 22.155344, 29.846213
1.284000, 15.748688, 21.430718, 22.994029, 22.994029, 22.155344, 29.947805
1.289000, 15.855954, 21.468161, 23.141514, 23.141514, 22.488715, 30.049576
1.293000, 15.941901, 21.497772, 23.228935, 23.228935, 22.488715, 30.131119
1.298000, 16.049500, 21.534355, 23.308115, 23.308115, 22.488715, 30.233205
1.303000, 16.157280, 21.570461, 23.379504, 23.379504, 22.488715, 30.335464
1.308000, 16.265239, 21.606088, 23.473011, 23.473011, 22.488715, 30.437892
